,SAMPLE_NAME,SPEAK,DISTR,NOISE,DISTR_SNR,NOISE_SNR,ECHO,PESQ,STOI,SDR,SISDR,ESTOI,DNSMOS-P808,DNSMOS-SIG,DNSMOS-BAK,DNSMOS-OVR
463,001389,P299,5514,TCAR,-8.0,-26.0,False,3.12825608253479,0.9946222305297852,19.144845962524414,17.298494338989258,0.9726402163505554,3.2749894687107632,3.927791734305473,4.550571560190983,3.672010761256403
464,001392,P248,8975,SCAFE,-7.0,-23.0,True,1.1413315534591675,0.736123263835907,6.9188385009765625,5.057494640350342,0.4723382890224457,2.9027714048113142,1.8905085348342219,3.559524863833139,1.7088257800340299
465,001395,P248,8975,SCAFE,-5.0,-18.0,False,1.7200615406036377,0.9074447154998779,12.101703643798828,11.37993335723877,0.78850919008255,3.022395270211356,2.356097130047528,3.4190271531175838,2.0631283387771115
466,001398,P317,2384,PCAFETER,-4.0,-24.0,True,1.3541537523269653,0.7605239152908325,9.715217590332031,7.702455043792725,0.5462821125984192,2.949227741786412,2.8457316298983457,3.4016005904716127,2.3386271169120465
467,001401,P317,2384,PCAFETER,-5.0,-10.0,False,2.7842161655426025,0.91151362657547,18.862998962402344,17.79808807373047,0.8062019944190979,3.14698372568403,3.364464099648189,4.028204775950322,2.9857448989186195
468,001404,P260,669,OOFFICE,-10.0,-15.0,True,1.8741415739059448,0.9568780064582825,10.164613723754883,8.54780387878418,0.8547980785369873,3.5997122015271867,3.3004162644759494,3.6196834532626547,2.8826286674613377
469,001407,P260,669,OOFFICE,-11.0,-27.0,False,2.2644739151000977,0.983279824256897,15.834452629089355,15.284285545349121,0.922161340713501,3.8240860870906284,4.187538403747485,4.627122470915672,3.957462810050213
470,001410,P317,5393,NFIELD,-9.0,-12.0,True,3.05220627784729,0.8088399767875671,19.30900764465332,15.409499168395996,0.7017644643783569,3.4458762918199812,3.2202685301013183,2.695295810167676,2.362645090451592
471,001413,P317,5393,NFIELD,-12.0,-10.0,False,2.907167911529541,0.8072556853294373,18.845373153686523,15.548547744750977,0.6966394782066345,3.346737963812692,3.4431729140679894,2.2968966483387687,2.272272620518757
472,001416,P288,4397,OOFFICE,-4.0,-12.0,True,3.4292728900909424,0.9991877675056458,25.447338104248047,23.84071159362793,0.9928050637245178,3.2495743887765065,3.9127810555365423,4.551573063745897,3.685815554680143
473,001419,P288,4397,OOFFICE,-14.0,-23.0,False,2.6239206790924072,0.9925333857536316,20.695343017578125,18.114151000976562,0.9544112086296082,3.1114306109292165,3.226769951783132,4.075234118920117,2.952357146423472
474,001422,P361,27,DWASHING,-5.0,-29.0,True,2.1300132274627686,0.915291428565979,19.386470794677734,17.06960678100586,0.8357318639755249,3.1974928038460866,3.4510903284918655,4.326334852898321,3.1209769848440034
475,001425,P361,27,DWASHING,-10.0,-5.0,False,3.848078489303589,0.9956389665603638,24.0660457611084,21.714290618896484,0.9839404225349426,3.1392126423971995,3.517959865330195,4.4333442549249575,3.2486356946075885
476,001428,P299,7402,PRESTO,-2.0,-13.0,True,2.435258626937866,0.9707720875740051,15.89525318145752,13.805696487426758,0.9082018733024597,3.400381088256836,3.47179627394199,4.290567456077377,3.2041389866402943
477,001431,P299,7402,PRESTO,-13.0,-27.0,False,1.1421220302581787,0.7243859767913818,5.554807186126709,3.424079179763794,0.40092283487319946,2.3555502550942555,2.265036571895684,4.036426989997603,2.1330523261214616
478,001434,P288,6848,DWASHING,-13.0,-28.0,True,3.490049123764038,0.9903995394706726,21.650432586669922,20.04998207092285,0.9813408851623535,3.0615717002323697,4.078074187256031,4.509462470547035,3.819533273864046
479,001437,P288,6848,DWASHING,-13.0,-12.0,False,3.9782323837280273,0.9959951639175415,24.291831970214844,22.97161293029785,0.9915992617607117,3.130211523600987,4.121251992971648,4.585672593017754,3.8607252654562108
480,001440,P248,1580,NPARK,-3.0,-6.0,True,2.815906286239624,0.9837601780891418,18.439311981201172,14.261488914489746,0.9556854963302612,3.445866686957223,3.5999405460334555,3.4099177979909183,2.9502636446195702
481,001443,P248,1580,NPARK,-3.0,-12.0,False,2.8062617778778076,0.9897627234458923,20.131837844848633,19.813764572143555,0.9652992486953735,3.54035336630685,3.4983107260593216,3.7421757467153105,3.0588283513099115
482,001446,P248,125,NPARK,-10.0,-8.0,True,3.193554639816284,0.9899840950965881,20.591869354248047,15.535326957702637,0.9774773120880127,3.10348333631243,3.899602546819573,4.4736634676479365,3.645895273770523
483,001449,P248,125,NPARK,-5.0,-2.0,False,3.4043476581573486,0.997527003288269,28.536128997802734,24.01308822631836,0.9929926991462708,3.294806957244873,3.8759893591846746,4.555540794064498,3.6581817733061563
484,001452,P248,1116,DKITCHEN,-9.0,-2.0,True,3.836111545562744,0.9971941709518433,23.739259719848633,20.145082473754883,0.9900575280189514,2.9006798607962474,3.5196993089199933,4.396256222243568,3.343912858242901
485,001455,P248,1116,DKITCHEN,-13.0,-1.0,False,3.151615619659424,0.9925156831741333,18.36101531982422,17.667753219604492,0.9751399159431458,3.081273521695818,3.311121911324353,4.3126770186894205,3.1286906389587057
486,001458,P317,839,TCAR,-13.0,-19.0,True,2.2470438480377197,0.938733696937561,10.888751029968262,9.77981948852539,0.8530164361000061,3.476860080446516,4.085392863894019,4.465334322434719,3.8291433881900723
487,001461,P317,839,TCAR,-10.0,-17.0,False,3.2767648696899414,0.9747797846794128,24.504619598388672,23.315078735351562,0.9198651909828186,3.800271647317069,4.313460853272206,4.488393830614639,4.037871215959824
488,001464,P288,5514,PSTATION,-9.0,-12.0,True,2.055497169494629,0.9762224555015564,18.406612396240234,16.25131607055664,0.8979836106300354,2.9753217356545583,2.748887406953032,4.2149316781855966,2.597148560748656
489,001467,P288,5514,PSTATION,-12.0,-26.0,False,1.5608000755310059,0.9271969199180603,12.879926681518555,11.57365608215332,0.7637927532196045,2.7215255328587125,2.8826695262088675,4.1184844766819,2.605906679912593
490,001470,P308,1867,TMETRO,-1.0,-11.0,True,3.1457746028900146,0.9683152437210083,19.993940353393555,18.498674392700195,0.9253620505332947,3.937122072492327,4.275125208958577,4.125231217778136,3.8227020492304002
491,001473,P308,1867,TMETRO,-14.0,-3.0,False,3.325225353240967,0.9620439410209656,19.092403411865234,18.806222915649414,0.9393259882926941,3.9985110419137135,4.318984504405608,3.752053552004277,3.7114068094419435
492,001476,P272,8838,DWASHING,-4.0,-5.0,True,3.228050947189331,0.9841644167900085,17.557144165039062,13.912134170532227,0.9469733834266663,3.687211275100708,3.952691842041641,4.388372685525824,3.6743308621146187
493,001479,P272,8838,DWASHING,-11.0,-29.0,False,1.9995861053466797,0.9485615491867065,16.3364200592041,15.929780006408691,0.8513208627700806,3.373986005783081,3.717058662571792,2.904945694151646,2.70629054077842
494,001482,P299,4051,OMEETING,-8.0,-28.0,True,1.4636847972869873,0.7916408181190491,10.079811096191406,7.118739128112793,0.5032588243484497,2.2531607832227434,2.7150712952855236,4.135396076241723,2.413815739262073
495,001485,P299,4051,OMEETING,-2.0,-19.0,False,2.3545491695404053,0.9302775263786316,13.877870559692383,12.433558464050293,0.8777270913124084,2.725000722067697,2.7337388521510637,4.126229620784433,2.4698848018138087
496,001488,P317,118,NFIELD,-2.0,-14.0,True,3.0590755939483643,0.9318687319755554,20.284543991088867,16.684982299804688,0.7547313570976257,3.2165090356554304,3.9953167255233604,4.425889148045223,3.6997322300045377
497,001491,P317,118,NFIELD,-11.0,-10.0,False,2.7713303565979004,0.9223774075508118,19.299734115600586,18.37366485595703,0.7608606219291687,3.107592855181013,3.5069934327354604,3.4354093750134287,2.901299070700214
498,001494,P272,2691,DKITCHEN,-14.0,-9.0,True,2.6811344623565674,0.9694134593009949,13.07905387878418,12.135589599609375,0.8998144865036011,3.5033723286220004,3.9932895695377217,4.552640111710109,3.7518821887985285
499,001497,P272,2691,DKITCHEN,-12.0,-25.0,False,2.061870813369751,0.9514636993408203,15.176498413085938,14.558809280395508,0.8266953825950623,3.2962749004364014,3.892858587259888,4.480841191422991,3.630378833006032
500,001500,P288,5393,OHALLWAY,-14.0,-17.0,True,2.8678641319274902,0.9644261598587036,14.35556697845459,13.145744323730469,0.897591769695282,3.236459357397897,3.2216336894151434,3.8352164828283186,2.8972541397110447
501,001503,P288,5393,OHALLWAY,-14.0,-23.0,False,2.8050403594970703,0.9751415252685547,18.170978546142578,17.64761734008789,0.9087371230125427,3.302182742527553,3.359201448443541,3.8340723533527963,3.030561771148856
502,001506,P299,118,DWASHING,-4.0,-16.0,True,3.356452226638794,0.9956710934638977,22.705106735229492,18.67284393310547,0.9832470417022705,3.437920127596174,3.834397397173293,4.4360952035216465,3.5683244814725392
503,001509,P299,118,DWASHING,-14.0,-4.0,False,3.4426119327545166,0.9955579042434692,22.970653533935547,22.151325225830078,0.983071506023407,3.3173930644989014,3.839570007063469,4.406983829942446,3.549627016328112
504,001512,P361,1578,SPSQUARE,-5.0,-30.0,True,1.6338881254196167,0.9146974682807922,10.811531066894531,9.542184829711914,0.8047975897789001,3.1150480679103305,2.3580611825909243,4.153399262496267,2.269185825813263
505,001515,P361,1578,SPSQUARE,-4.0,-15.0,False,2.653531789779663,0.9834384322166443,21.14463996887207,20.43499183654785,0.9394415616989136,3.267997911998204,3.795954209908611,4.404483669230034,3.550731469681639
506,001518,P299,6019,PCAFETER,-9.0,-13.0,True,3.2286906242370605,0.9848418235778809,20.050838470458984,18.26612663269043,0.9605021476745605,3.164797408240182,3.6474368648163376,4.439077540531214,3.3669599286824314
507,001521,P299,6019,PCAFETER,-4.0,-1.0,False,3.804668426513672,0.9980562329292297,27.181982040405273,25.582170486450195,0.9891154766082764,3.1446639810289656,3.9703695020238383,4.508522644460433,3.7051697715516525
508,001524,P260,374,PRESTO,0.0,-7.0,True,2.341477870941162,0.952329695224762,16.0972843170166,14.359784126281738,0.8416667580604553,3.41500381061009,4.0602740470538015,4.565944650685397,3.8133055413310073
509,001527,P260,374,PRESTO,-8.0,-24.0,False,1.1006648540496826,0.7296868562698364,5.931215763092041,4.366822242736816,0.4301244616508484,2.4399304389953613,2.589322230437798,4.1215533544311285,2.382218244203545
510,001530,P361,5393,DWASHING,-1.0,-24.0,True,2.39150071144104,0.9773181080818176,19.103498458862305,16.184724807739258,0.9054273366928101,3.457389627184187,3.7854258881005727,4.398163397236631,3.5331397347960953
511,001533,P361,5393,DWASHING,-13.0,-29.0,False,2.0058162212371826,0.9601097702980042,19.19026756286621,18.269174575805664,0.8740968704223633,3.4985534804207936,3.883086402901223,4.382714484915943,3.608728823682731
512,001536,P361,7278,NRIVER,-12.0,-9.0,True,2.3289129734039307,0.9655836820602417,17.876340866088867,15.475889205932617,0.9314774870872498,3.0150231293269565,3.1660327601105105,4.095103555843892,2.8249082788378437
513,001539,P361,7278,NRIVER,-8.0,-11.0,False,2.4114484786987305,0.9671695828437805,19.892459869384766,19.35478973388672,0.9355712532997131,3.0310889652797153,3.2465686281199146,4.34060890417386,2.958860188921846
514,001542,P272,1578,OMEETING,-3.0,0.0,True,2.6619601249694824,0.8042436838150024,20.010011672973633,16.85480499267578,0.6870743632316589,3.5867854186466763,3.1620798499079745,4.2655156812199975,2.78896151534818
515,001545,P272,1578,OMEETING,-13.0,-11.0,False,2.2476134300231934,0.7801251411437988,17.97117042541504,17.331584930419922,0.6161254048347473,3.4008306435176303,3.1987015668038423,4.32054138744155,2.8490378658365443
516,001548,P248,5808,TBUS,-11.0,-8.0,True,3.1153085231781006,0.9883435368537903,18.956920623779297,17.566532135009766,0.9530457258224487,3.6411378724234447,3.7044089491936325,3.9531615841023955,3.282741626756571
517,001551,P248,5808,TBUS,-2.0,-23.0,False,3.0300369262695312,0.9909096360206604,21.723852157592773,20.78966522216797,0.9652261734008789,3.6868551799229214,3.802749833933287,2.312442321065116,2.5157502059169565
518,001554,P295,7078,PSTATION,-12.0,-12.0,True,2.4370408058166504,0.9336207509040833,16.96337127685547,15.610584259033203,0.8611559271812439,3.055121047156198,3.6993487612163416,4.226401958775133,3.340398705065882
519,001557,P295,7078,PSTATION,-14.0,-28.0,False,1.2829980850219727,0.6724709868431091,7.313422679901123,6.05619478225708,0.31127381324768066,2.1521573066711426,2.421029627476455,4.237551258309945,2.3072134297869304
520,001560,P361,8975,OHALLWAY,-13.0,-22.0,True,2.001500368118286,0.9188488721847534,17.083433151245117,15.265069961547852,0.7302300930023193,2.8342440809522356,3.3536874995049866,4.285007479709097,3.076194197364466
521,001563,P361,8975,OHALLWAY,-5.0,-24.0,False,1.9077277183532715,0.9140080809593201,17.557771682739258,16.34020233154297,0.7287880778312683,2.898189033780779,3.595032699111965,4.390938156130071,3.325719308605678
522,001566,P269,1502,STRAFFIC,-4.0,0.0,True,3.524641275405884,0.9943222999572754,23.212125778198242,20.97170639038086,0.9878434538841248,3.7276672295161655,4.074470666214256,4.617129399451815,3.827193648041374
523,001569,P269,1502,STRAFFIC,-11.0,-7.0,False,3.3135597705841064,0.9941655397415161,23.281023025512695,22.85578727722168,0.9840978980064392,3.522130693708147,4.2713711968056876,4.58748793464335,4.017396778075224
524,001572,P288,121,SPSQUARE,-8.0,-28.0,True,1.6907836198806763,0.9411264061927795,13.696977615356445,11.874015808105469,0.7866575717926025,3.0239124638693675,3.43432095657511,4.386260828380215,3.1584954678214734
525,001575,P288,121,SPSQUARE,0.0,-29.0,False,1.7859718799591064,0.9406513571739197,13.90658950805664,12.668694496154785,0.8073524832725525,3.035050392150879,3.4817711576835073,4.288580277093993,3.1789645746294113
526,001578,P260,260,DKITCHEN,-8.0,-23.0,True,2.264512062072754,0.9901666045188904,16.727746963500977,15.004953384399414,0.9524272084236145,3.3043769087110246,3.7379044321349397,4.502774244314131,3.481273935956683
527,001581,P260,260,DKITCHEN,-11.0,-26.0,False,2.0184452533721924,0.9912367463111877,17.300338745117188,16.878456115722656,0.9486765265464783,3.1520606109074185,3.5298854525588097,4.41911242565527,3.2881254151449726
528,001584,P317,5808,DLIVING,-9.0,-29.0,True,1.169175386428833,0.8066484332084656,7.199566841125488,5.9545745849609375,0.5228933095932007,3.1135610171726773,2.9142274922553466,4.156116781643726,2.6652317001185275
529,001587,P317,5808,DLIVING,-3.0,-26.0,False,1.2569758892059326,0.8163601756095886,7.992824077606201,6.652618408203125,0.5582107901573181,3.28671247618539,2.9755130929691354,4.270479107109113,2.793271498777096
530,001590,P295,2893,TMETRO,-3.0,-12.0,True,2.807953119277954,0.9578157663345337,17.685768127441406,16.465110778808594,0.9022369384765625,3.136481932231358,4.03044238184865,4.61147087000992,3.787107872277157
531,001593,P295,2893,TMETRO,-1.0,-8.0,False,2.9711647033691406,0.9719922542572021,19.212430953979492,18.93042755126953,0.9305489659309387,3.459169830594744,3.8704525010212434,4.608122189805434,3.6576990158432645
532,001596,P269,1355,OOFFICE,-13.0,-27.0,True,2.68538498878479,0.8407814502716064,19.341873168945312,16.848783493041992,0.8097165822982788,3.5631462846483504,3.4153061029153933,3.927528055509133,3.026958475773466
533,001599,P269,1355,OOFFICE,-8.0,-17.0,False,3.1463496685028076,0.8481511473655701,23.645185470581055,22.413881301879883,0.8279752135276794,3.605779307229178,3.6998904650863524,3.9461185710286366,3.2892911545020667
534,001602,P317,625,STRAFFIC,-6.0,-4.0,True,2.794755458831787,0.9338410496711731,17.248149871826172,13.8316650390625,0.8046509027481079,3.532437562942505,3.951349304983712,4.434778503439481,3.6811933583039207
535,001605,P317,625,STRAFFIC,-13.0,-8.0,False,3.1992111206054688,0.9515942335128784,22.246580123901367,20.70404815673828,0.8506501913070679,3.5217553206852505,3.936313997441729,4.381459759849749,3.6309964952653737
536,001608,P317,7264,PRESTO,0.0,-22.0,True,1.2882311344146729,0.748431921005249,11.474568367004395,9.528070449829102,0.5353899598121643,3.2235332557133267,3.5690010964439987,4.315838427099531,3.226675139705601
537,001611,P317,7264,PRESTO,-5.0,-30.0,False,1.083109736442566,0.5742692947387695,5.748635292053223,2.851642370223999,0.24448198080062866,2.416330405644008,2.0900324402843937,3.4212628759444312,1.8098864991145256
538,001614,P299,6078,SCAFE,-10.0,-13.0,True,2.243710517883301,0.946070671081543,13.873223304748535,13.031615257263184,0.8383083939552307,3.2223771640232632,3.4286652348710023,4.057816622518837,3.068137567509492
539,001617,P299,6078,SCAFE,-1.0,-26.0,False,1.1886773109436035,0.712934672832489,7.566249370574951,6.380032539367676,0.43542346358299255,2.695056642804827,2.5049215886947205,4.220109280704947,2.3943197200253503
540,001620,P248,1841,TCAR,-2.0,-9.0,True,3.6299471855163574,0.9903615117073059,25.712038040161133,24.95915985107422,0.9742946028709412,3.6913093498774936,3.7268807627973644,4.093984850581531,3.3770879143873986
541,001623,P248,1841,TCAR,-4.0,-22.0,False,2.966179847717285,0.9785813689231873,22.076339721679688,21.313295364379883,0.9478917717933655,3.7764880316598073,3.268254279119766,2.8372394745988947,2.333026417184524
542,001626,P237,6019,SCAFE,-15.0,-19.0,True,1.3656375408172607,0.8868379592895508,7.424844264984131,6.608780860900879,0.7013347148895264,2.571145841053554,2.39563509385728,4.077383429003752,2.297694830919807
543,001629,P237,6019,SCAFE,-9.0,-25.0,False,1.5109697580337524,0.9070416688919067,7.647642135620117,7.202156066894531,0.7323831915855408,2.6207074778420583,3.0544781106718095,3.8278555184927856,2.7225681993853192
544,001632,P295,211,PRESTO,-12.0,-6.0,True,1.7610390186309814,0.8919999003410339,13.702061653137207,11.386175155639648,0.8027467727661133,2.7752999237605502,3.583953436724027,4.5850114654777085,3.263412971258894
545,001635,P295,211,PRESTO,-3.0,-4.0,False,2.880632162094116,0.9538713097572327,21.58423614501953,21.07958221435547,0.9094722270965576,2.9212838922228133,3.1377448466851234,4.41660782579226,2.8438347039059346
546,001638,P237,8463,PCAFETER,-13.0,-17.0,True,1.7463853359222412,0.9304099082946777,10.521166801452637,9.928266525268555,0.7720662951469421,3.241764920098441,3.43754049014949,3.756607155522466,2.9734604116315646
547,001641,P237,8463,PCAFETER,-13.0,-21.0,False,1.4248358011245728,0.8845363259315491,8.518758773803711,7.930387496948242,0.6698357462882996,3.189917734691075,3.3663477462523694,3.551489276501762,2.8522800490152176
548,001644,P237,1624,TBUS,-5.0,-28.0,True,1.6446211338043213,0.8928450345993042,8.934829711914062,7.787961959838867,0.7273034453392029,3.3661065782819475,3.480186600689406,4.166102624244794,3.154724602726876
549,001647,P237,1624,TBUS,-12.0,-19.0,False,2.094827651977539,0.9551117420196533,12.500244140625,12.229024887084961,0.8578773140907288,3.4980946608952115,3.7535700495659845,3.839155990830647,3.2899769134751797
550,001650,P295,4859,SCAFE,-5.0,-12.0,True,2.3002145290374756,0.9149589538574219,16.789813995361328,15.329805374145508,0.8015999794006348,3.143296957015991,3.581169889937933,4.300282023877984,3.2810559679607922
551,001653,P295,4859,SCAFE,-15.0,-20.0,False,1.759603500366211,0.8972708582878113,13.676807403564453,12.534117698669434,0.7105370759963989,3.0454699993133545,2.868397743394905,3.452459462741482,2.3878046947656197
552,001656,P317,7517,SPSQUARE,0.0,-1.0,True,3.910224437713623,0.9838295578956604,27.060823440551758,22.17268943786621,0.9511368870735168,3.218568359102522,3.654618860213278,4.30364507772696,3.364839755219051
553,001659,P317,7517,SPSQUARE,-9.0,-9.0,False,3.476917266845703,0.9692563414573669,24.60904312133789,23.294509887695312,0.9295221567153931,3.127419744219099,3.356638452629185,4.064646541477787,3.059443929931603
554,001662,P248,1069,STRAFFIC,-8.0,-10.0,True,2.316673517227173,0.9661293029785156,16.80013084411621,14.409721374511719,0.8984732627868652,2.867480312074934,3.7162449666633637,4.313289645856435,3.4424024403356426
555,001665,P248,1069,STRAFFIC,-14.0,-10.0,False,3.315873384475708,0.985961377620697,23.304401397705078,22.021316528320312,0.9396518468856812,2.99125759942191,3.404274428581909,4.041189456506967,3.124466681154071
556,001668,P317,1034,NRIVER,-13.0,-26.0,True,1.6129789352416992,0.9098047614097595,12.993729591369629,10.588268280029297,0.7664461135864258,2.808022975921631,2.850638397483504,4.236961245180546,2.654271999769725
557,001671,P317,1034,NRIVER,-5.0,-12.0,False,2.997427463531494,0.9884046316146851,22.56014633178711,21.322757720947266,0.9352664351463318,3.0145818846566335,2.793799229611959,4.0531753906867385,2.5148321670123335
558,001674,P269,1867,SCAFE,-4.0,-19.0,True,2.6392359733581543,0.6641581058502197,18.895105361938477,16.275331497192383,0.6083539724349976,3.076903922217233,4.129339718433515,4.528400818379881,3.7995537460352753
559,001677,P269,1867,SCAFE,-3.0,-5.0,False,3.3344130516052246,0.6716834306716919,24.562604904174805,23.33145523071289,0.6393274068832397,3.1023875304630826,4.340631623474495,4.511209952246452,4.024324915400612
560,001680,P317,4680,DWASHING,-2.0,-9.0,True,3.338763952255249,0.8728800415992737,20.445964813232422,16.87130355834961,0.713115930557251,3.221951348440988,3.6457305285439583,4.115812059123831,3.2720351631364974
561,001683,P317,4680,DWASHING,-15.0,-2.0,False,3.180856943130493,0.792128324508667,21.936443328857422,20.518035888671875,0.704181969165802,3.0595297813415527,3.9133452242340487,4.402048988948311,3.609180590907832
562,001686,P317,625,OOFFICE,-11.0,-14.0,True,3.2631256580352783,0.9730222225189209,23.18645668029785,22.187068939208984,0.9273837208747864,3.1365885734558105,4.036987357491112,4.335300404000675,3.715150200049495
563,001689,P317,625,OOFFICE,-14.0,-21.0,False,2.3797945976257324,0.9509329795837402,19.83070945739746,19.312469482421875,0.8834567070007324,3.1848434039524625,3.901578820312762,4.2687027500093055,3.5772606863611114
564,001692,P260,7078,STRAFFIC,-2.0,-15.0,True,1.5065031051635742,0.9407421350479126,14.713035583496094,12.18239974975586,0.8640767335891724,3.4971325738089427,4.2067004629909475,4.587600379351559,3.9681716269368663
565,001695,P260,7078,STRAFFIC,-4.0,-13.0,False,2.858616590499878,0.9788687825202942,20.72146224975586,20.039852142333984,0.9393396973609924,3.53070000239781,4.02668950509157,4.492727340350789,3.774119702602824
566,001698,P269,1624,STRAFFIC,0.0,-11.0,True,2.8474552631378174,0.9658471345901489,18.66070556640625,17.573945999145508,0.9000084400177002,3.26604277747018,3.3186607458488706,3.7039608610922303,2.8948892855028263
567,001701,P269,1624,STRAFFIC,-14.0,-21.0,False,1.858534574508667,0.9024480581283569,12.497977256774902,11.996078491210938,0.753272533416748,3.102426324571882,2.7395741125532536,4.1232441499716845,2.6042464701226176
568,001704,P272,1995,TMETRO,-8.0,-14.0,True,3.1447601318359375,0.9887540936470032,20.09215545654297,17.689455032348633,0.96058189868927,3.2346154621669223,3.9450262024856406,4.551931121928486,3.682063175912294
569,001707,P272,1995,TMETRO,0.0,-23.0,False,2.5739762783050537,0.9741806387901306,14.687933921813965,14.080328941345215,0.9306108951568604,3.1318813392094205,3.8833513080031694,4.323196668860835,3.5833643157217425
570,001710,P317,7264,STRAFFIC,-5.0,-21.0,True,1.5373753309249878,0.8557634353637695,13.54805850982666,10.758000373840332,0.6771109700202942,3.145423310143607,2.6860149124429182,3.770287512935205,2.3387953791049125
571,001713,P317,7264,STRAFFIC,-4.0,-3.0,False,3.134352922439575,0.9566957950592041,23.264970779418945,22.139362335205078,0.8405201435089111,3.247948340007237,3.4500943382478733,3.5778883901187366,2.947061812767212
572,001716,P260,908,SPSQUARE,-9.0,-17.0,True,2.397311210632324,0.9820759296417236,14.601551055908203,12.99679183959961,0.9244047999382019,3.3675832067217146,4.028515550622248,4.490315917053562,3.7730438058388573
573,001719,P260,908,SPSQUARE,-14.0,-22.0,False,2.1518235206604004,0.9672556519508362,11.878456115722656,10.802000999450684,0.8785032033920288,3.372361625943865,3.596982140364633,4.215754244604196,3.327090319469189
574,001722,P272,1034,OHALLWAY,0.0,-23.0,True,2.1063613891601562,0.9761598706245422,14.815672874450684,12.528621673583984,0.8991339802742004,3.3877602985927036,3.8986528900150543,4.4094384215870415,3.592487317952189
575,001725,P272,1034,OHALLWAY,-8.0,-17.0,False,2.408890724182129,0.9915052056312561,18.71096420288086,18.33759307861328,0.9561601281166077,3.5260136468069896,2.9032590822907633,3.841024790786999,2.5803481675064153
576,001728,P248,3526,PCAFETER,-9.0,-25.0,True,1.2873146533966064,0.8595439791679382,9.194669723510742,7.365357398986816,0.6967940330505371,2.8419315814971924,2.8458194401091212,4.14117200387521,2.57584943722111
577,001731,P248,3526,PCAFETER,-4.0,-9.0,False,2.5422170162200928,0.9849292635917664,20.30411148071289,19.966411590576172,0.9583932161331177,3.241861241204398,3.4231258061124783,4.313322633461868,3.1804519120807204
578,001734,P317,8463,TCAR,-8.0,-30.0,True,2.1186118125915527,0.8240741491317749,15.287432670593262,11.978034019470215,0.6765267252922058,3.1118883746010915,3.5580131104501547,3.752288437334451,2.9275189630536853
579,001737,P317,8463,TCAR,-6.0,-12.0,False,3.3770759105682373,0.9163005352020264,22.657032012939453,19.146894454956055,0.7687519192695618,3.2746129035949707,4.225321500158876,4.101600340896673,3.7174098376136935
580,001740,P361,1355,DKITCHEN,-3.0,-5.0,True,3.772843599319458,0.9819906949996948,19.94584083557129,16.31192398071289,0.9696323871612549,3.0200681345803395,3.796226667049782,4.4480971341886555,3.5327071678493027
581,001743,P361,1355,DKITCHEN,-2.0,-7.0,False,4.1035871505737305,0.9968698620796204,26.981111526489258,26.291501998901367,0.9943069815635681,2.954051903315953,3.7272442178427174,4.406421237645028,3.455362660887866
582,001746,P308,5808,DLIVING,0.0,-15.0,True,2.2651901245117188,0.941726565361023,13.941352844238281,13.160921096801758,0.8914602398872375,3.7504289150238037,3.7758064409978744,4.24915174659425,3.4691757318112804
583,001749,P308,5808,DLIVING,-7.0,-4.0,False,3.0929853916168213,0.9816141724586487,20.403987884521484,19.84132957458496,0.9410638213157654,3.6209842477525984,4.169861568652592,4.520231821919718,3.872788107802235
584,001752,P248,7078,PRESTO,-8.0,-10.0,True,1.813456416130066,0.9113972187042236,16.184541702270508,13.783103942871094,0.8422123193740845,2.8457458359854564,2.6692925072230884,4.372219836699048,2.554567254175448
585,001755,P248,7078,PRESTO,-6.0,-28.0,False,1.0978224277496338,0.399336576461792,8.653295516967773,3.4900143146514893,0.06331540644168854,2.2645630836486816,1.59370261536535,4.07390898138093,1.6324799724857821
586,001758,P295,6925,STRAFFIC,-10.0,-7.0,True,2.7033865451812744,0.9712831377983093,17.01711654663086,15.3343505859375,0.9009220004081726,3.15897308077131,3.657968663042907,4.408335641866405,3.403941071270453
587,001761,P295,6925,STRAFFIC,-14.0,-13.0,False,2.608201503753662,0.9547761678695679,21.844968795776367,21.44508171081543,0.8650931715965271,3.090093033654349,3.3242969005434984,4.3109592367570295,3.07829327127574
588,001764,P237,7517,TBUS,-15.0,-12.0,True,1.8800065517425537,0.9668307304382324,9.855326652526855,9.118864059448242,0.9019021987915039,3.022193125316075,3.4458023106714086,3.8485536771524615,3.0009459910169616
589,001767,P237,7517,TBUS,-8.0,-6.0,False,3.6444404125213623,0.9987714290618896,22.666231155395508,22.266645431518555,0.9951534271240234,3.3921568393707275,3.455776601738205,3.081519792126311,2.786106846515523
590,001770,P317,2007,DLIVING,-5.0,-6.0,True,3.5867748260498047,0.9786672592163086,22.242067337036133,17.69620132446289,0.9291540384292603,2.887241397585188,3.5841685363561275,4.148846435198711,3.217602706246442
591,001773,P317,2007,DLIVING,-2.0,-21.0,False,1.9743467569351196,0.9185034036636353,12.334115982055664,11.960078239440918,0.7457093000411987,2.771146433694022,2.5821935286869926,3.5580969962158515,2.2208046782786126
592,001776,P317,8098,NPARK,-7.0,-5.0,True,2.635845422744751,0.9758532047271729,20.896846771240234,18.048694610595703,0.9400449395179749,2.823406083243234,3.466306104829957,4.030645004826867,3.184682430231772
593,001779,P317,8098,NPARK,-10.0,-16.0,False,2.156869888305664,0.948677659034729,16.48798942565918,15.862826347351074,0.8583112359046936,2.734562635421753,3.1220097954190984,3.922931333493037,2.7914339948429046
