,SAMPLE_NAME,SPEAK,DISTR,NOISE,DISTR_SNR,NOISE_SNR,ECHO,PESQ,STOI,SDR,SISDR,ESTOI,DNSMOS-P808,DNSMOS-SIG,DNSMOS-BAK,DNSMOS-OVR,PROCESSING_TIME
1640,004920,P361,7367,DKITCHEN,-12.0,-21.0,True,2.3966236114501953,0.9726351499557495,18.25821876525879,16.850482940673828,0.8860823512077332,3.152806418282645,3.956382748335364,4.507161504216114,3.7097625968291403,0.01660299301147461
1641,004923,P361,7367,DKITCHEN,-3.0,-13.0,False,3.295398473739624,0.9868859052658081,25.421911239624023,24.82049560546875,0.9480212330818176,3.051157167979649,4.0345766187212755,4.5218456865425605,3.780977002782803,0.016976118087768555
1642,004926,P295,4340,STRAFFIC,-2.0,-4.0,True,2.694766044616699,0.9886294007301331,19.44917869567871,16.649845123291016,0.9779421091079712,3.2138773032597134,4.049234610684417,4.624050558655435,3.8686624339121627,0.016663074493408203
1643,004929,P295,4340,STRAFFIC,0.0,-4.0,False,3.9432530403137207,0.9969730377197266,28.940902709960938,28.66970443725586,0.9941940903663635,3.1639530658721924,4.007457055214545,4.731847976056904,3.8714501770923317,0.01668691635131836
1644,004932,P361,233,NRIVER,-9.0,-14.0,True,2.9743168354034424,0.9900658130645752,20.13568878173828,18.524166107177734,0.9680661559104919,3.4866132395608083,4.051678872236414,4.586047835676027,3.826637648972278,0.017770051956176758
1645,004935,P361,233,NRIVER,-2.0,-2.0,False,3.7809247970581055,0.99910968542099,28.820205688476562,28.3579044342041,0.9944212436676025,3.497744696480887,4.149214597027158,4.559707333775895,3.950364535634056,0.016705751419067383
1646,004938,P317,374,DWASHING,-12.0,-21.0,True,3.3393478393554688,0.9832316637039185,22.78194808959961,21.314468383789062,0.9617342352867126,3.4095427308763777,2.9613586158226073,3.321345707001747,2.412617389686407,0.016690731048583984
1647,004941,P317,374,DWASHING,-5.0,-20.0,False,3.6982932090759277,0.9854990243911743,29.197874069213867,28.042797088623047,0.9657713770866394,3.4257139478410994,3.5272700858361725,3.928348948352602,3.1226116187888224,0.01685190200805664
1648,004944,P237,3879,TCAR,-13.0,-21.0,True,2.993393659591675,0.9899721741676331,19.561372756958008,17.54877281188965,0.9337945580482483,3.581895044871739,3.993141491483343,4.630750602135321,3.776956922850943,0.016568660736083984
1649,004947,P237,3879,TCAR,0.0,-21.0,False,2.90876841545105,0.9971242547035217,19.040380477905273,18.740741729736328,0.9635303020477295,3.6762289319719588,3.9513248931636746,4.511467037221242,3.720752942944089,0.01660633087158203
1650,004950,P272,2910,PRESTO,-4.0,-1.0,True,3.1022768020629883,0.8494492173194885,24.20759391784668,20.962501525878906,0.710510790348053,3.410376923424857,3.4277146142659487,4.126504480931649,3.1239866072254654,0.01671767234802246
1651,004953,P272,2910,PRESTO,-10.0,-6.0,False,2.6865100860595703,0.80169677734375,21.820125579833984,21.575199127197266,0.6398025155067444,3.144840512956892,3.3695523490522334,4.256863267349827,3.1020739631213767,0.016566038131713867
1652,004956,P308,1355,SCAFE,-13.0,-4.0,True,3.707526445388794,0.9883949160575867,18.954994201660156,18.018238067626953,0.972202718257904,3.468324933733259,3.5113841638827767,3.8165163736259635,3.0951754464387093,0.016527652740478516
1653,004959,P308,1355,SCAFE,-1.0,-26.0,False,1.783879280090332,0.8795807957649231,10.07558822631836,9.786726951599121,0.8001067042350769,3.339415890829904,3.2988787004483906,4.001414223811538,2.9964541298011396,0.016601085662841797
1654,004962,P288,1455,PCAFETER,-5.0,-2.0,True,2.9835188388824463,0.9843307137489319,18.572792053222656,16.80453109741211,0.9548760056495667,3.541454417364938,3.6291796920889294,2.804327699811508,2.582430783412634,0.016540050506591797
1655,004965,P288,1455,PCAFETER,-3.0,-18.0,False,1.8474938869476318,0.9311193227767944,13.448022842407227,13.084732055664062,0.8431641459465027,3.34987541607448,3.3717997916141447,3.8392778015164444,2.9778359275017534,0.01669144630432129
1656,004968,P248,5049,SCAFE,-1.0,-15.0,True,2.2004427909851074,0.958604097366333,16.85016632080078,14.910886764526367,0.9168494343757629,3.03934577533177,3.7766779013862544,4.540416399694588,3.513642919162766,0.016568899154663086
1657,004971,P248,5049,SCAFE,-7.0,-1.0,False,3.4330618381500244,0.9964916706085205,29.092561721801758,28.49767303466797,0.9936874508857727,3.029076303754534,4.2449393316503565,4.6712600068702415,4.04076036326512,0.017061948776245117
1658,004974,P308,4051,STRAFFIC,-6.0,-29.0,True,2.3543496131896973,0.6398496031761169,10.761308670043945,7.103882789611816,0.5397413372993469,3.3343892097473145,4.1770503394437855,4.587237995784962,3.913650002168822,0.016846656799316406
1659,004977,P308,4051,STRAFFIC,-6.0,-15.0,False,2.872791051864624,0.6841421723365784,16.428369522094727,14.086875915527344,0.6246118545532227,3.859969002859933,4.391614187466095,4.434742806451254,4.05342428125831,0.01685643196105957
1660,004980,P299,1841,NFIELD,-15.0,-14.0,True,3.6673619747161865,0.9847894906997681,23.619735717773438,21.591815948486328,0.961919367313385,3.5459042617252896,4.288845169379876,4.59516807502695,4.062792247759897,0.016628026962280273
1661,004983,P299,1841,NFIELD,-5.0,-7.0,False,4.036082744598389,0.9958353042602539,28.057476043701172,27.309486389160156,0.9909104108810425,3.4682179859706332,4.3011841944871785,4.630062218903315,4.07125282066117,0.016556739807128906
1662,004986,P295,3436,SCAFE,-14.0,-5.0,True,3.132267713546753,0.9481728672981262,20.078754425048828,17.72832489013672,0.8906434774398804,3.391014337539673,3.851736487578092,4.40139957737014,3.5505157899452895,0.01670074462890625
1663,004989,P295,3436,SCAFE,-13.0,-5.0,False,3.2217061519622803,0.9605559706687927,22.89870262145996,22.369674682617188,0.9210468530654907,3.4584388732910156,3.972526960164992,4.508400767102133,3.6865998485950464,0.016599178314208984
1664,004992,P299,2092,DKITCHEN,-12.0,-6.0,True,3.185732841491699,0.9843791723251343,20.013916015625,17.666725158691406,0.959152340888977,3.489267315183367,4.132854549634214,4.521960599805206,3.881888898044244,0.01654219627380371
1665,004995,P299,2092,DKITCHEN,-1.0,-3.0,False,3.971526622772217,0.9980090856552124,30.044103622436523,29.593929290771484,0.9916290044784546,3.4384164810180664,4.381441096437777,4.615792477433317,4.131730268967983,0.016695737838745117
1666,004998,P237,7517,TBUS,-14.0,-24.0,True,3.0759756565093994,0.9835346937179565,14.186971664428711,13.318925857543945,0.9220117330551147,3.4128297737666538,4.025468729435131,4.559952762770592,3.810095650569493,0.016667604446411133
